id,name,type,services,address,contact,source
center_4466,宁波星情教育培训学校,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""ABA训练""]","{""street"": ""潘火街道长寿东路784号(D13)"", ""district"": ""鄞州区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4467,宁波童年同梦儿童康复教育培训中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""童年同梦儿童康复教育培训中心"", ""district"": ""海曙区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4468,宁波七彩虹特殊儿童发展训练中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练""]","{""street"": ""七彩虹特殊儿童发展训练中心"", ""district"": ""江北区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4469,宁波小海龟儿童成长发展中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""ABA训练""]","{""street"": ""小海龟儿童成长发展中心"", ""district"": ""江北区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4470,宁波音为爱,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练""]","{""street"": ""音为爱自闭症儿童艺术辅导中心"", ""district"": ""海曙区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4471,宁波星宝,家长创办机构 | 行业服务机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""家庭支援""]","{""street"": ""会展路128号017幢6-09"", ""district"": ""鄞州区"", ""city"": ""宁波市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4472,苍南扶苗公益中心,社会公益机构,["公益事业"],"{""street"": ""城中路187弄187-1号二楼"", ""district"": ""苍南县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4473,平阳特殊教育学校,民办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""万全镇郑楼街"", ""district"": ""平阳县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4474,温州利宝特殊学校,民办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""就业技能"", ""特殊教育""]","{""street"": ""利宝特殊学校"", ""district"": ""瓯海区"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4475,乐清乐星融合教育学校,民办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""RDI干预""]","{""street"": ""城南街道金溪路128号"", ""district"": ""乐清"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4476,温州社会福利院,社会公益机构,["公益事业"],"{""street"": ""南白象街道金竹路48号"", ""district"": ""瓯海区"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4477,乐清天心社会工作服务中心,社会公益机构,"[""社交训练"", ""公益事业"", ""家庭支援""]","{""street"": ""乐成街道科技巷2号(主楼114室)"", ""district"": ""乐清"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4478,瑞安星语教育学校,民办康复学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""安阳街道兴隆南路435-1号和429号景隆佳苑3号楼1单元201室(第二层局部)"", ""district"": ""瑞安"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4479,永嘉星启迪,家长创办机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""瓯北街道前牌村现代家园8号楼2楼"", ""district"": ""永嘉县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4480,温州残疾人康复服务指导中心,社会公益机构,"[""公益事业"", ""家庭支援""]","{""street"": ""黎明工业区39号三楼"", ""district"": ""鹿城区"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4481,温州儿童福利院,社会公益机构,["公益事业"],"{""street"": ""南白象金竹村金竹路48号"", ""district"": ""瓯海区"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4482,温州市瓯海区星海公益中心,社会公益机构,"[""公益事业"", ""家庭支援""]","{""street"": ""星海公益中心"", ""district"": ""瓯海区"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4483,瑞安雨朵融合教育学校,民办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""ABA训练""]","{""street"": ""东山街道下埠村新埠路658号"", ""district"": ""瑞安"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4484,乐清循优儿童发展中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练""]","{""street"": ""乐成街道建设东路155、157—169号3楼"", ""district"": ""乐清"", ""city"": ""温州市"", ""province"": ""浙江省""}",{"phone": "17194151024"},自闭症家园网（https://www.asd-home.cn/）
center_4485,乐清博爱儿童康复服务站,社会公益机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""家庭支援""]","{""street"": ""城南街道"", ""district"": ""乐清"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4486,瑞安新星听力语言康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""安阳路78号"", ""district"": ""瑞安"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4487,平阳培元儿童发展中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""鳌江镇新港花苑2幢104号--107号"", ""district"": ""平阳县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4488,温州昕翊儿童,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""RDI干预""]","{""street"": ""上陡门十一组团13幢103"", ""district"": ""鹿城区"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4489,泰顺小方舟康复训练中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""罗阳镇公园路71-77号"", ""district"": ""泰顺县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4490,乐清沺心儿童发展中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""城南街道新世纪花园蔷薇F幢22-25号二层店铺"", ""district"": ""乐清"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4491,乐清翁垟展飞启航,家长创办机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""翁垟街道九房后村风水巷9-11号"", ""district"": ""乐清"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4492,乐清乐成展飞天使康复护理站,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""乐成街道站前路39号"", ""district"": ""乐清"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4493,上海桔苗健康科技有限公司,行业服务机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""家庭支援"", ""特殊教育""]","{""street"": ""交通路4711号301室"", ""district"": ""普陀区"", ""city"": ""上海市"", ""province"": ""上海市""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4494,平阳康纳特教中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程""]","{""street"": ""水头镇嘉禾花苑4幢一层"", ""district"": ""平阳县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{"phone": "17194151131"},自闭症家园网（https://www.asd-home.cn/）
center_4495,温州宝贝快跑儿童康复中心,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""RDI干预""]","{""street"": ""宝贝快跑儿童康复中心"", ""district"": ""瓯海区"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4496,瑞安小海豚融合教育学校,民办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""ABA训练"", ""RDI干预""]","{""street"": ""莘塍街道环镇路万丰锦苑2-3号楼二层局部"", ""district"": ""瑞安"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4497,龙港市晨星康复培训学校,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""东润华庭4-5栋201室A区"", ""district"": ""龙港"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4498,苍南米其儿康复培训学校,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""宫后陈小区1-8栋107-116室"", ""district"": ""苍南县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4499,苍南亲苗康复培训学校,民办康复机构,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""灵溪镇站前东西安置区3-4幢103-112室"", ""district"": ""苍南县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4500,平阳康恩儿童康复中心,民办康复机构 | 残联定点机构,"[""社交训练"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""融合课程"", ""特殊教育""]","{""street"": ""水头嘉禾花苑4幢一层"", ""district"": ""平阳县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{"phone": "17194151131"},自闭症家园网（https://www.asd-home.cn/）
center_4501,瑞安星语教育学校,民办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""ABA训练"", ""RDI干预""]","{""street"": ""安阳街道望湖家园21幢4单元302室"", ""district"": ""瑞安"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4502,循循培训咨询服务有限公司,感统训练机构 | 社会公益机构,"[""融合课程"", ""公益事业"", ""行业服务""]","{""street"": ""苏源大道19号九龙湖国际企业总部园B4栋一楼(江宁开发区)"", ""district"": ""江宁区"", ""city"": ""南京市"", ""province"": ""江苏省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4503,瑞安三毛融合教育学校,民办融合学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""ABA训练"", ""RDI干预"", ""特殊教育""]","{""street"": ""玉海街道后垟村青松路155-159号"", ""district"": ""瑞安"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4504,苍南灵溪天爱康复培训学校,民办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""融合课程""]","{""street"": ""灵溪镇玉苍路118-126号二楼"", ""district"": ""苍南县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4505,苍南县瑞思康复培训学校,民办康复学校 | 民办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合"", ""言语训练"", ""特殊教育""]","{""street"": ""灵溪镇公园路156-160号2-3楼"", ""district"": ""苍南县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4506,苍南星睿康复培训学校,民办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""灵溪镇鑫和锦园1-2幢301室"", ""district"": ""苍南县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4507,苍南未来星康复培训学校,民办特殊学校,"[""社交训练"", ""认知理解"", ""沟通理解"", ""感觉统合""]","{""street"": ""灵溪镇河滨东路628号一楼"", ""district"": ""苍南县"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
center_4508,温州开心行动公益促进会,社会公益机构,"[""公益事业"", ""家庭支援""]","{""street"": ""丰源路金开利花园3幢204室"", ""district"": ""鹿城区"", ""city"": ""温州市"", ""province"": ""浙江省""}",{},自闭症家园网（https://www.asd-home.cn/）
